Asset Manager,Company,Year,Ticker,Meeting Date,Meeting Type,Security ID,# Management Proposals,Proposal,Bucket,Mgt Rec,Vote,TICKER,NAME,CNTRY_OF_DOMICILE
RBC Global Asset management,Hologic Inc.,2016,HOLX,2/3/2016,Annual,436440101,4,Ratify Ernst & Young LLP as Auditors,AUDITOR,For,Against,HOLX US,HOLOGIC INC,US
RBC Global Asset management,TransDigm Group Incorporated,2016,TDG,2/3/2016,Annual,893641100,1.1,Elect Director William Dries,DIRECTOR,For,For,TDG US,TRANSDIGM GROUP INC,US
RBC Global Asset management,TransDigm Group Incorporated,2016,TDG,2/3/2016,Annual,893641100,1.2,Elect Director Mervin Dunn,DIRECTOR,For,For,TDG US,TRANSDIGM GROUP INC,US
RBC Global Asset management,TransDigm Group Incorporated,2016,TDG,2/3/2016,Annual,893641100,1.3,Elect Director Michael Graff,DIRECTOR,For,For,TDG US,TRANSDIGM GROUP INC,US
RBC Global Asset management,TransDigm Group Incorporated,2016,TDG,2/3/2016,Annual,893641100,1.4,Elect Director W. Nicholas Howley,DIRECTOR,For,Withhold,TDG US,TRANSDIGM GROUP INC,US
RBC Global Asset management,TransDigm Group Incorporated,2016,TDG,2/3/2016,Annual,893641100,1.5,Elect Director Raymond Laubenthal,DIRECTOR,For,For,TDG US,TRANSDIGM GROUP INC,US
RBC Global Asset management,TransDigm Group Incorporated,2016,TDG,2/3/2016,Annual,893641100,1.6,Elect Director Robert Small,DIRECTOR,For,For,TDG US,TRANSDIGM GROUP INC,US
RBC Global Asset management,TransDigm Group Incorporated,2016,TDG,2/3/2016,Annual,893641100,2,Advisory Vote to Ratify Named Executive Officers' Compensation,SAY_ON_PAY,For,For,TDG US,TRANSDIGM GROUP INC,US
RBC Global Asset management,TransDigm Group Incorporated,2016,TDG,2/3/2016,Annual,893641100,3,Ratify Ernst & Young LLP as Auditors,AUDITOR,For,For,TDG US,TRANSDIGM GROUP INC,US
RBC Global Asset management,Coherent Inc.,2016,COHR,2/26/2016,Annual,192479103,1.1,Elect Director John R. Ambroseo,DIRECTOR,For,For,COHR US,COHERENT INC,US
RBC Global Asset management,Coherent Inc.,2016,COHR,2/26/2016,Annual,192479103,1.2,Elect Director Jay T. Flatley,DIRECTOR,For,For,COHR US,COHERENT INC,US
RBC Global Asset management,Coherent Inc.,2016,COHR,2/26/2016,Annual,192479103,1.3,Elect Director Susan M. James,DIRECTOR,For,For,COHR US,COHERENT INC,US
RBC Global Asset management,Coherent Inc.,2016,COHR,2/26/2016,Annual,192479103,1.4,Elect Director L. William (Bill) Krause,DIRECTOR,For,For,COHR US,COHERENT INC,US
RBC Global Asset management,Coherent Inc.,2016,COHR,2/26/2016,Annual,192479103,1.5,Elect Director Garry W. Rogerson,DIRECTOR,For,For,COHR US,COHERENT INC,US
RBC Global Asset management,Coherent Inc.,2016,COHR,2/26/2016,Annual,192479103,1.6,Elect Director Steve Skaggs,DIRECTOR,For,For,COHR US,COHERENT INC,US
RBC Global Asset management,Coherent Inc.,2016,COHR,2/26/2016,Annual,192479103,1.7,Elect Director Sandeep Vij,DIRECTOR,For,For,COHR US,COHERENT INC,US
RBC Global Asset management,Coherent Inc.,2016,COHR,2/26/2016,Annual,192479103,2,Ratify Deloitte & Touche LLP as Auditors,AUDITOR,For,For,COHR US,COHERENT INC,US
RBC Global Asset management,Coherent Inc.,2016,COHR,2/26/2016,Annual,192479103,3,Advisory Vote to Ratify Named Executive Officers' Compensation,SAY_ON_PAY,For,For,COHR US,COHERENT INC,US
RBC Global Asset management,Airgas Inc.,2016,ARG,2/23/2016,Special,9363102,1,Approve Merger Agreement,,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Airgas Inc.,2016,ARG,2/23/2016,Special,9363102,2,Advisory Vote on Golden Parachutes,,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Airgas Inc.,2016,ARG,2/23/2016,Special,9363102,3,Adjourn Meeting,,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Raymond James Financial Inc.,2016,RJF,2/18/2016,Annual,754730109,1.1,Elect Director Charles G. von Arentschildt,DIRECTOR,For,For,RJF US,RAYMOND JAMES FINANCIAL INC,US
RBC Global Asset management,Raymond James Financial Inc.,2016,RJF,2/18/2016,Annual,754730109,1.2,Elect Director Shelley G. Broader,DIRECTOR,For,For,RJF US,RAYMOND JAMES FINANCIAL INC,US
RBC Global Asset management,Raymond James Financial Inc.,2016,RJF,2/18/2016,Annual,754730109,1.3,Elect Director Jeffrey N. Edwards,DIRECTOR,For,For,RJF US,RAYMOND JAMES FINANCIAL INC,US
RBC Global Asset management,Raymond James Financial Inc.,2016,RJF,2/18/2016,Annual,754730109,1.4,Elect Director Benjamin C. Esty,DIRECTOR,For,For,RJF US,RAYMOND JAMES FINANCIAL INC,US
RBC Global Asset management,Raymond James Financial Inc.,2016,RJF,2/18/2016,Annual,754730109,1.5,Elect Director Francis S. Godbold,DIRECTOR,For,For,RJF US,RAYMOND JAMES FINANCIAL INC,US
RBC Global Asset management,Raymond James Financial Inc.,2016,RJF,2/18/2016,Annual,754730109,1.6,Elect Director Thomas A. James,DIRECTOR,For,For,RJF US,RAYMOND JAMES FINANCIAL INC,US
RBC Global Asset management,Raymond James Financial Inc.,2016,RJF,2/18/2016,Annual,754730109,1.7,Elect Director Gordon L. Johnson,DIRECTOR,For,For,RJF US,RAYMOND JAMES FINANCIAL INC,US
RBC Global Asset management,Raymond James Financial Inc.,2016,RJF,2/18/2016,Annual,754730109,1.8,Elect Director Roderick C. McGeary,DIRECTOR,For,For,RJF US,RAYMOND JAMES FINANCIAL INC,US
RBC Global Asset management,Raymond James Financial Inc.,2016,RJF,2/18/2016,Annual,754730109,1.9,Elect Director Paul C. Reilly,DIRECTOR,For,For,RJF US,RAYMOND JAMES FINANCIAL INC,US
RBC Global Asset management,Raymond James Financial Inc.,2016,RJF,2/18/2016,Annual,754730109,1.1,Elect Director Robert P. Saltzman,DIRECTOR,For,For,RJF US,RAYMOND JAMES FINANCIAL INC,US
RBC Global Asset management,Raymond James Financial Inc.,2016,RJF,2/18/2016,Annual,754730109,1.11,Elect Director Susan N. Story,DIRECTOR,For,For,RJF US,RAYMOND JAMES FINANCIAL INC,US
RBC Global Asset management,Raymond James Financial Inc.,2016,RJF,2/18/2016,Annual,754730109,2,Advisory Vote to Ratify Named Executive Officers' Compensation,SAY_ON_PAY,For,For,RJF US,RAYMOND JAMES FINANCIAL INC,US
RBC Global Asset management,Raymond James Financial Inc.,2016,RJF,2/18/2016,Annual,754730109,3,Amend Omnibus Stock Plan,GENERAL_PAY,For,Against,RJF US,RAYMOND JAMES FINANCIAL INC,US
RBC Global Asset management,Raymond James Financial Inc.,2016,RJF,2/18/2016,Annual,754730109,4,Ratify KPMG LLP as Auditors,AUDITOR,For,For,RJF US,RAYMOND JAMES FINANCIAL INC,US
RBC Global Asset management,Weyerhaeuser Company,2016,WY,12/2/2016,Special,962166104,1,Issue Shares in Connection with Acquisition,,For,For,WY US,WEYERHAEUSER CO,US
RBC Global Asset management,Weyerhaeuser Company,2016,WY,12/2/2016,Special,962166104,2,Adjourn Meeting,,For,For,WY US,WEYERHAEUSER CO,US
RBC Global Asset management,Insteel Industries Inc.,2016,IIIN,11/2/2016,Annual,45774W108,1.1,Elect Director Louis E. Hannen,DIRECTOR,For,For,IIIN US,INSTEEL INDUSTRIES INC,US
RBC Global Asset management,Insteel Industries Inc.,2016,IIIN,11/2/2016,Annual,45774W108,1.2,Elect Director C. Richard Vaughn,DIRECTOR,For,For,IIIN US,INSTEEL INDUSTRIES INC,US
RBC Global Asset management,Insteel Industries Inc.,2016,IIIN,11/2/2016,Annual,45774W108,1.3,Elect Director Joseph A. Rutkowski,DIRECTOR,For,For,IIIN US,INSTEEL INDUSTRIES INC,US
RBC Global Asset management,Insteel Industries Inc.,2016,IIIN,11/2/2016,Annual,45774W108,2,Advisory Vote to Ratify Named Executive Officers' Compensation,SAY_ON_PAY,For,For,IIIN US,INSTEEL INDUSTRIES INC,US
RBC Global Asset management,Insteel Industries Inc.,2016,IIIN,11/2/2016,Annual,45774W108,3,Ratify Grant Thornton LLP as Auditors,AUDITOR,For,For,IIIN US,INSTEEL INDUSTRIES INC,US
RBC Global Asset management,Pt Catur Sentosa Adiprana,2016,CSAP,3/31/2016,Annual/Special,Y7122D110,1,Accept Financial Statements and Statutory Reports,,For,For,CSAP IJ,CATUR SENTOSA ADIPRANA TBK,ID
RBC Global Asset management,Pt Catur Sentosa Adiprana,2016,CSAP,3/31/2016,Annual/Special,Y7122D110,2,Approve Allocation of Income,,For,For,CSAP IJ,CATUR SENTOSA ADIPRANA TBK,ID
RBC Global Asset management,Pt Catur Sentosa Adiprana,2016,CSAP,3/31/2016,Annual/Special,Y7122D110,3,Appoint Auditors,,For,For,CSAP IJ,CATUR SENTOSA ADIPRANA TBK,ID
RBC Global Asset management,Pt Catur Sentosa Adiprana,2016,CSAP,3/31/2016,Annual/Special,Y7122D110,4,Approve Remuneration of Directors and Commissioners,,For,For,CSAP IJ,CATUR SENTOSA ADIPRANA TBK,ID
RBC Global Asset management,Pt Catur Sentosa Adiprana,2016,CSAP,3/31/2016,Annual/Special,Y7122D110,5,Elect Directors,DIRECTOR,For,Against,CSAP IJ,CATUR SENTOSA ADIPRANA TBK,ID
RBC Global Asset management,Pt Catur Sentosa Adiprana,2016,CSAP,3/31/2016,Annual/Special,Y7122D110,EXTRAORDINARY GENERAL MEETING AGENDA,,,,,CSAP IJ,CATUR SENTOSA ADIPRANA TBK,ID
RBC Global Asset management,Pt Catur Sentosa Adiprana,2016,CSAP,3/31/2016,Annual/Special,Y7122D110,1,Approve Issuance of Equity Shares with Preemptive Rights,,For,For,CSAP IJ,CATUR SENTOSA ADIPRANA TBK,ID
RBC Global Asset management,Pt Catur Sentosa Adiprana,2016,CSAP,3/31/2016,Annual/Special,Y7122D110,2,Approve Pledging of Assets for Debt,,For,Against,CSAP IJ,CATUR SENTOSA ADIPRANA TBK,ID
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,1,Matters to be Informed,,None,None,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,2,Approve Minutes of Previous Meeting,,For,For,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,3,Acknowledge Report on Operating Results,,None,None,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,4,Accept Financial Statements and Statutory Reports,,For,For,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,5,Approve Allocation of Income as Dividend,,For,For,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,6,Approve Deloitte Touche Tohmatsu Jaiyos Audit Co. Ltd. as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,7.1,Elect Vithit Leenutaphong as Director,,For,For,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,7.2,Elect Surasak Vajasit as Director,,For,For,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,7.3,Elect Jeann Low Ngiab Jong as Director,,For,For,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,7.4,Elect Stephen Miller as Director,,For,For,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,8,Approve Remuneration of Directors,,For,For,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,9,Approve Issuance and Sale of Warrants to Employees of the Company and Subsidiaries,,For,For,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,10,Approve Issuance of Shares for the Conversion of Warrants to be Issued to Directors and Employees of the Company and its Subsidiaries,,For,For,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,11,Approve Allocation of Warrants to Employees of the Company and Subsidiaries,,For,For,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Advanced Info Service PCL,2016,ADVANC,3/29/2016,Annual,Y0014U183,12,Other Business,,For,Against,ADVANC TB,ADVANCED INFO SERVICE PCL,TH
RBC Global Asset management,Fila Korea Ltd.,2016,A081660,3/25/2016,Annual,Y2484W103,1,Approve Financial Statements and Allocation of Income,,For,For,081660 KS,FILA KOREA LTD,KR
RBC Global Asset management,Fila Korea Ltd.,2016,A081660,3/25/2016,Annual,Y2484W103,2,Elect One Inside Director and Two Outside Directors (Bundled),,For,For,081660 KS,FILA KOREA LTD,KR
RBC Global Asset management,Fila Korea Ltd.,2016,A081660,3/25/2016,Annual,Y2484W103,3,Approve Total Remuneration of Inside Directors and Outside Directors,,For,For,081660 KS,FILA KOREA LTD,KR
RBC Global Asset management,Fila Korea Ltd.,2016,A081660,3/25/2016,Annual,Y2484W103,4,Authorize Board to Fix Remuneration of Internal Auditor(s),,For,For,081660 KS,FILA KOREA LTD,KR
RBC Global Asset management,Shinhan Financial Group Co. Ltd.,2016,A055550,3/24/2016,Annual,Y7749X101,1,Approve Financial Statements and Allocation of Income,,For,For,055550 KS,SHINHAN FINANCIAL GROUP LTD,KR
RBC Global Asset management,Shinhan Financial Group Co. Ltd.,2016,A055550,3/24/2016,Annual,Y7749X101,2,Amend Articles of Incorporation,,For,For,055550 KS,SHINHAN FINANCIAL GROUP LTD,KR
RBC Global Asset management,Shinhan Financial Group Co. Ltd.,2016,A055550,3/24/2016,Annual,Y7749X101,3.1,Elect Nam Goong-hun as Non-independent Non-executive Director,,For,For,055550 KS,SHINHAN FINANCIAL GROUP LTD,KR
RBC Global Asset management,Shinhan Financial Group Co. Ltd.,2016,A055550,3/24/2016,Annual,Y7749X101,3.2,Elect Ko Bu-in as Outside Director,,For,For,055550 KS,SHINHAN FINANCIAL GROUP LTD,KR
RBC Global Asset management,Shinhan Financial Group Co. Ltd.,2016,A055550,3/24/2016,Annual,Y7749X101,3.3,Elect Lee Man-woo as Outside Director,,For,For,055550 KS,SHINHAN FINANCIAL GROUP LTD,KR
RBC Global Asset management,Shinhan Financial Group Co. Ltd.,2016,A055550,3/24/2016,Annual,Y7749X101,3.4,Elect Lee Sang-gyeong as Outside Director,,For,For,055550 KS,SHINHAN FINANCIAL GROUP LTD,KR
RBC Global Asset management,Shinhan Financial Group Co. Ltd.,2016,A055550,3/24/2016,Annual,Y7749X101,3.5,Elect Lee Seong-ryang as Outside Director,,For,For,055550 KS,SHINHAN FINANCIAL GROUP LTD,KR
RBC Global Asset management,Shinhan Financial Group Co. Ltd.,2016,A055550,3/24/2016,Annual,Y7749X101,3.6,Elect Lee Jeong-il as Outside Director,,For,For,055550 KS,SHINHAN FINANCIAL GROUP LTD,KR
RBC Global Asset management,Shinhan Financial Group Co. Ltd.,2016,A055550,3/24/2016,Annual,Y7749X101,3.7,Elect Lee Heun-ya as Outside Director,,For,For,055550 KS,SHINHAN FINANCIAL GROUP LTD,KR
RBC Global Asset management,Shinhan Financial Group Co. Ltd.,2016,A055550,3/24/2016,Annual,Y7749X101,4.1,Elect Lee Man-woo as Member of Audit Committee,,For,For,055550 KS,SHINHAN FINANCIAL GROUP LTD,KR
RBC Global Asset management,Shinhan Financial Group Co. Ltd.,2016,A055550,3/24/2016,Annual,Y7749X101,4.2,Elect Lee Sang-gyeong as Member of Audit Committee,,For,For,055550 KS,SHINHAN FINANCIAL GROUP LTD,KR
RBC Global Asset management,Shinhan Financial Group Co. Ltd.,2016,A055550,3/24/2016,Annual,Y7749X101,4.3,Elect Lee Seong-ryang as Member of Audit Committee,,For,For,055550 KS,SHINHAN FINANCIAL GROUP LTD,KR
RBC Global Asset management,Shinhan Financial Group Co. Ltd.,2016,A055550,3/24/2016,Annual,Y7749X101,5,Approve Total Remuneration of Inside Directors and Outside Directors,,For,For,055550 KS,SHINHAN FINANCIAL GROUP LTD,KR
RBC Global Asset management,AmorePacific Corp.,2016,A090430,3/18/2016,Annual,Y01258105,1,Approve Financial Statements and Allocation of Income,,For,For,090430 KS,AMOREPACIFIC CORP,KR
RBC Global Asset management,AmorePacific Corp.,2016,A090430,3/18/2016,Annual,Y01258105,2,Amend Articles of Incorporation,,For,For,090430 KS,AMOREPACIFIC CORP,KR
RBC Global Asset management,AmorePacific Corp.,2016,A090430,3/18/2016,Annual,Y01258105,3,Elect One Inside Director and One Outside Director (Bundled),,For,For,090430 KS,AMOREPACIFIC CORP,KR
RBC Global Asset management,AmorePacific Corp.,2016,A090430,3/18/2016,Annual,Y01258105,4,Elect Eom Young-ho as Member of Audit Committee,,For,For,090430 KS,AMOREPACIFIC CORP,KR
RBC Global Asset management,AmorePacific Corp.,2016,A090430,3/18/2016,Annual,Y01258105,5,Approve Total Remuneration of Inside Directors and Outside Directors,,For,Against,090430 KS,AMOREPACIFIC CORP,KR
RBC Global Asset management,SK Innovation Co. Ltd.,2016,A096770,3/18/2016,Annual,Y8063L103,1,Approve Financial Statements and Allocation of Income,,For,For,096770 KS,SK INNOVATION CO LTD,KR
RBC Global Asset management,SK Innovation Co. Ltd.,2016,A096770,3/18/2016,Annual,Y8063L103,2.1,Elect Kim Chang-geun as Inside Director,,For,For,096770 KS,SK INNOVATION CO LTD,KR
RBC Global Asset management,SK Innovation Co. Ltd.,2016,A096770,3/18/2016,Annual,Y8063L103,2.2,Elect Yoo Jeong-jun as Inside Director,,For,For,096770 KS,SK INNOVATION CO LTD,KR
RBC Global Asset management,SK Innovation Co. Ltd.,2016,A096770,3/18/2016,Annual,Y8063L103,2.3,Elect Shin Eon as Outside Director,,For,For,096770 KS,SK INNOVATION CO LTD,KR
RBC Global Asset management,SK Innovation Co. Ltd.,2016,A096770,3/18/2016,Annual,Y8063L103,2.4,Elect Kim Jun as Outside Director,,For,For,096770 KS,SK INNOVATION CO LTD,KR
RBC Global Asset management,SK Innovation Co. Ltd.,2016,A096770,3/18/2016,Annual,Y8063L103,2.5,Elect Ha Yoon-gyeong as Outside Director,,For,For,096770 KS,SK INNOVATION CO LTD,KR
RBC Global Asset management,SK Innovation Co. Ltd.,2016,A096770,3/18/2016,Annual,Y8063L103,3.1,Elect Han Min-hui as Member of Audit Committee,,For,For,096770 KS,SK INNOVATION CO LTD,KR
RBC Global Asset management,SK Innovation Co. Ltd.,2016,A096770,3/18/2016,Annual,Y8063L103,3.2,Elect Kim Jun as Member of Audit Committee,,For,For,096770 KS,SK INNOVATION CO LTD,KR
RBC Global Asset management,SK Innovation Co. Ltd.,2016,A096770,3/18/2016,Annual,Y8063L103,4,Approve Total Remuneration of Inside Directors and Outside Directors,,For,For,096770 KS,SK INNOVATION CO LTD,KR
RBC Global Asset management,SK Innovation Co. Ltd.,2016,A096770,3/18/2016,Annual,Y8063L103,5,Approve Terms of Retirement Pay,,For,For,096770 KS,SK INNOVATION CO LTD,KR
RBC Global Asset management,Samsung Electronics Co. Ltd.,2016,A005930,11/3/2016,Annual,Y74718100,1,Approve Financial Statements and Allocation of Income,,For,For,005930 KS,SAMSUNG ELECTRONICS CO LTD,KR
RBC Global Asset management,Samsung Electronics Co. Ltd.,2016,A005930,11/3/2016,Annual,Y74718100,2.1.1,Elect Lee In-ho as Outside Director,,For,For,005930 KS,SAMSUNG ELECTRONICS CO LTD,KR
RBC Global Asset management,Samsung Electronics Co. Ltd.,2016,A005930,11/3/2016,Annual,Y74718100,2.1.2,Elect Song Gwang-su as Outside Director,,For,For,005930 KS,SAMSUNG ELECTRONICS CO LTD,KR
RBC Global Asset management,Samsung Electronics Co. Ltd.,2016,A005930,11/3/2016,Annual,Y74718100,2.1.3,Elect Park Jae-wan as Outside Director,,For,For,005930 KS,SAMSUNG ELECTRONICS CO LTD,KR
RBC Global Asset management,Samsung Electronics Co. Ltd.,2016,A005930,11/3/2016,Annual,Y74718100,2.2.1,Elect Yoon Bu-geun as Inside Director,,For,For,005930 KS,SAMSUNG ELECTRONICS CO LTD,KR
RBC Global Asset management,Samsung Electronics Co. Ltd.,2016,A005930,11/3/2016,Annual,Y74718100,2.2.2,Elect Shin Jong-gyun as Inside Director,,For,For,005930 KS,SAMSUNG ELECTRONICS CO LTD,KR
RBC Global Asset management,Samsung Electronics Co. Ltd.,2016,A005930,11/3/2016,Annual,Y74718100,2.2.3,Elect Lee Sang-hun as Inside Director,,For,For,005930 KS,SAMSUNG ELECTRONICS CO LTD,KR
RBC Global Asset management,Samsung Electronics Co. Ltd.,2016,A005930,11/3/2016,Annual,Y74718100,2.3.1,Elect Lee In-ho as Member of Audit Committee,,For,For,005930 KS,SAMSUNG ELECTRONICS CO LTD,KR
RBC Global Asset management,Samsung Electronics Co. Ltd.,2016,A005930,11/3/2016,Annual,Y74718100,2.3.2,Elect Song Gwang-su as Member of Audit Committee,,For,For,005930 KS,SAMSUNG ELECTRONICS CO LTD,KR
RBC Global Asset management,Samsung Electronics Co. Ltd.,2016,A005930,11/3/2016,Annual,Y74718100,3,Approve Total Remuneration of Inside Directors and Outside Directors,,For,For,005930 KS,SAMSUNG ELECTRONICS CO LTD,KR
RBC Global Asset management,Samsung Electronics Co. Ltd.,2016,A005930,11/3/2016,Annual,Y74718100,4,Amend Articles of Incorporation,,For,For,005930 KS,SAMSUNG ELECTRONICS CO LTD,KR
RBC Global Asset management,Clear Media Ltd.,2016,100,1/28/2016,Special,G21990109,1,Approve Terms of the Framework Agreement Annual Caps and Related Transactions,,For,For,100 HK,CLEAR MEDIA LTD,HK
RBC Global Asset management,Clear Media Ltd.,2016,100,1/28/2016,Special,G21990109,2,Approve that Assignee Will Assume Obligations and Rights of Guangdong White Horse Advertising Co Ltd Hainan White Horse Media Advertising Co Ltd or White Horse (Shanghai) Investment Co Ltd Under the Framework Agreement and the Applicable Annual Caps,,For,For,100 HK,CLEAR MEDIA LTD,HK
RBC Global Asset management,Havells India Ltd.,2016,517354,1/17/2016,Special,Y3116C119,1,Approve Divestment of Entire Investment in Havells Malta Limited by Havells Holdings Limited,,For,For,HAVL IN,HAVELLS INDIA LTD,IN
RBC Global Asset management,Havells India Ltd.,2016,517354,1/17/2016,Special,Y3116C119,2,Approve Divestment of Entire Investment in Havells Exim Limited,,For,For,HAVL IN,HAVELLS INDIA LTD,IN
RBC Global Asset management,Bridgestone Corp.,2016,5108,3/24/2016,Annual,J04578126,1,Approve Allocation of Income with a Final Dividend of JPY 70,,For,For,5108 JP,BRIDGESTONE CORP,JP
RBC Global Asset management,Bridgestone Corp.,2016,5108,3/24/2016,Annual,J04578126,2,Amend Articles to Abolish Board Structure with Statutory Auditors - Adopt Board Structure with Three Committees - Indemnify Directors,,For,For,5108 JP,BRIDGESTONE CORP,JP
RBC Global Asset management,Bridgestone Corp.,2016,5108,3/24/2016,Annual,J04578126,3.1,Elect Director Tsuya Masaaki,DIRECTOR,For,For,5108 JP,BRIDGESTONE CORP,JP
RBC Global Asset management,Bridgestone Corp.,2016,5108,3/24/2016,Annual,J04578126,3.2,Elect Director Nishigai Kazuhisa,DIRECTOR,For,For,5108 JP,BRIDGESTONE CORP,JP
RBC Global Asset management,Bridgestone Corp.,2016,5108,3/24/2016,Annual,J04578126,3.3,Elect Director Masunaga Mikio,DIRECTOR,For,For,5108 JP,BRIDGESTONE CORP,JP
RBC Global Asset management,Bridgestone Corp.,2016,5108,3/24/2016,Annual,J04578126,3.4,Elect Director Togami Kenichi,DIRECTOR,For,For,5108 JP,BRIDGESTONE CORP,JP
RBC Global Asset management,Bridgestone Corp.,2016,5108,3/24/2016,Annual,J04578126,3.5,Elect Director Tachibana Fukushima Sakie,DIRECTOR,For,For,5108 JP,BRIDGESTONE CORP,JP
RBC Global Asset management,Bridgestone Corp.,2016,5108,3/24/2016,Annual,J04578126,3.6,Elect Director Scott Trevor Davis,DIRECTOR,For,For,5108 JP,BRIDGESTONE CORP,JP
RBC Global Asset management,Bridgestone Corp.,2016,5108,3/24/2016,Annual,J04578126,3.7,Elect Director Okina Yuri,DIRECTOR,For,For,5108 JP,BRIDGESTONE CORP,JP
RBC Global Asset management,Bridgestone Corp.,2016,5108,3/24/2016,Annual,J04578126,3.8,Elect Director Masuda Kenichi,DIRECTOR,For,For,5108 JP,BRIDGESTONE CORP,JP
RBC Global Asset management,Bridgestone Corp.,2016,5108,3/24/2016,Annual,J04578126,3.9,Elect Director Yamamoto Kenzo,DIRECTOR,For,For,5108 JP,BRIDGESTONE CORP,JP
RBC Global Asset management,Bridgestone Corp.,2016,5108,3/24/2016,Annual,J04578126,3.1,Elect Director Terui Keiko,DIRECTOR,For,For,5108 JP,BRIDGESTONE CORP,JP
RBC Global Asset management,Bridgestone Corp.,2016,5108,3/24/2016,Annual,J04578126,3.11,Elect Director Sasa Seiichi,DIRECTOR,For,For,5108 JP,BRIDGESTONE CORP,JP
RBC Global Asset management,Bridgestone Corp.,2016,5108,3/24/2016,Annual,J04578126,4,Approve Annual Bonus,,For,For,5108 JP,BRIDGESTONE CORP,JP
RBC Global Asset management,Novo Nordisk A/S,2016,NOVO B,3/18/2016,Annual,K72807132,1,Receive Report of Board,,None,None,NOVOB DC,NOVO NORDISK A/S-B,DK
RBC Global Asset management,Novo Nordisk A/S,2016,NOVO B,3/18/2016,Annual,K72807132,2,Accept Financial Statements and Statutory Reports for 2015,,For,For,NOVOB DC,NOVO NORDISK A/S-B,DK
RBC Global Asset management,Novo Nordisk A/S,2016,NOVO B,3/18/2016,Annual,K72807132,3.1,Approve Remuneration of Directors for 2015,,For,For,NOVOB DC,NOVO NORDISK A/S-B,DK
RBC Global Asset management,Novo Nordisk A/S,2016,NOVO B,3/18/2016,Annual,K72807132,3.2,Approve Remuneration of Directors for 2016,,For,For,NOVOB DC,NOVO NORDISK A/S-B,DK
RBC Global Asset management,Novo Nordisk A/S,2016,NOVO B,3/18/2016,Annual,K72807132,4,Approve Allocation of Income and Dividends of DKK 6.40 Per Share,,For,For,NOVOB DC,NOVO NORDISK A/S-B,DK
RBC Global Asset management,Novo Nordisk A/S,2016,NOVO B,3/18/2016,Annual,K72807132,5.1,Elect Göran Ando as Director and Chairman,,For,For,NOVOB DC,NOVO NORDISK A/S-B,DK
RBC Global Asset management,Novo Nordisk A/S,2016,NOVO B,3/18/2016,Annual,K72807132,5.2,Elect Jeppe Christiansen as Director and Deputy Chairman,,For,For,NOVOB DC,NOVO NORDISK A/S-B,DK
RBC Global Asset management,Novo Nordisk A/S,2016,NOVO B,3/18/2016,Annual,K72807132,5.3a,Elect Bruno Angelici as Director,,For,For,NOVOB DC,NOVO NORDISK A/S-B,DK
